order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,order_month,order_year,revenue,discount_amount,net_sales,cost_price,profit
O00884,2024-10-21,C0360,P1101,Online,Online,1,27.41,0.2,21.93,10,2024,27.41,0.05,27.36,17.28,10.13
O00885,2024-10-03,C0536,P0365,S043,In-Store,2,251.05,0.0,502.1,10,2024,502.1,0.0,502.1,130.95,240.2
O00886,2025-04-15,C0101,P0936,S057,In-Store,2,168.37,0.05,319.9,4,2025,336.74,0.17,336.57,140.29,56.16
O00887,2025-08-30,C0074,P0416,S036,In-Store,2,166.68,0.0,333.36,8,2025,333.36,0.0,333.36,149.54,34.28
O00888,2024-11-05,C0390,P0421,S007,In-Store,20,322.09,0.1,5797.6,11,2024,6441.8,6.44,6435.36,189.31,2655.6
O00889,2025-11-01,C0246,P0677,S024,In-Store,3,244.62,0.05,697.17,11,2025,733.86,0.37,733.49,0.0,67.74
O00890,2025-04-12,C0411,P0091,Online,Online,1,27.29,0.05,25.93,4,2025,27.29,0.01,27.28,20.11,7.18
O00891,2024-12-10,C0264,P0865,S045,In-Store,1,142.08,0.1,127.87,12,2024,142.08,0.14,141.94,0.0,67.74
O00892,2025-01-30,C0669,P0558,S000,In-Store,1,178.04,0.2,142.43,1,2025,178.04,0.36,177.68,95.35,82.69
O00893,2025-02-09,C0386,P0569,S012,In-Store,2,18.44,0.2,29.5,2,2025,36.88,0.07,36.81,10.75,15.38
O00894,2025-01-01,C0010,P0809,Online,Online,2,127.42,0.2,203.87,1,2025,254.84,0.51,254.33,77.31,100.22
O00895,2025-09-12,C0706,P0456,Online,Online,2,238.72,0.0,477.44,9,2025,477.44,0.0,477.44,164.22,149.0
O00896,2024-09-10,C0698,P1000,Online,Online,3,144.44,0.1,389.99,9,2024,433.32,0.43,432.89,103.8,121.92
O00897,2025-09-01,C0757,P0525,S045,In-Store,1,9.95,0.2,7.96,9,2025,9.95,0.02,9.93,7.69,2.26
O00898,2024-11-23,C0293,P0583,S016,In-Store,3,13.6,0.0,40.8,11,2024,40.8,0.0,40.8,8.89,14.13
O00899,2025-02-08,C0404,P0413,S035,In-Store,3,161.51,0.2,387.62,2,2025,484.53,0.97,483.56,95.92,196.77
O00900,2025-09-27,C0530,P0073,S006,In-Store,2,10.3,0.0,20.6,9,2025,20.6,0.0,20.6,5.33,9.94
O00901,2025-10-07,C0397,P0377,Online,Online,3,119.09,0.0,357.27,10,2025,357.27,0.0,357.27,0.0,67.74
O00902,2024-05-18,C0630,P0759,S009,In-Store,1,71.59,0.2,57.27,5,2024,71.59,0.14,71.45,61.68,9.91
O00903,2025-11-29,C0042,P1031,S012,In-Store,1,119.03,0.05,113.08,11,2025,119.03,0.06,118.97,94.94,24.09
O00904,2025-10-04,C0044,P1164,Online,Online,1,70.62,0.05,67.09,10,2025,70.62,0.04,70.58,49.22,21.4
O00905,2025-03-02,C0256,P0359,S012,In-Store,2,86.22,0.0,172.44,3,2025,172.44,0.0,172.44,46.73,78.98
O00906,2024-05-31,C0156,P0597,S014,In-Store,1,105.66,0.05,100.38,5,2024,105.66,0.05,105.61,73.49,32.17
O00907,2025-11-27,C0343,P0898,Online,Online,2,204.25,0.2,326.8,11,2025,408.5,0.82,407.68,167.86,72.78
O00908,2025-01-27,C0251,P1082,Online,Online,3,35.93,0.05,102.4,1,2025,107.79,0.05,107.74,21.85,42.24
O00909,2024-05-03,C0325,P0116,Online,Online,2,196.71,0.0,393.42,5,2024,393.42,0.0,393.42,166.99,59.44
O00910,2025-01-05,C0547,P0035,S010,In-Store,2,270.68,0.1,487.22,1,2025,541.36,0.54,540.82,136.31,268.74
O00911,2025-02-09,C0146,P0212,S000,In-Store,10,313.84,0.2,2510.7,2,2025,3138.4,6.28,3132.12,198.95,1148.9
O00912,2025-07-31,C0059,P0793,S007,In-Store,1,273.34,0.05,259.67,7,2025,273.34,0.14,273.2,166.17,107.17
O00913,2024-12-03,C0036,P1154,S001,In-Store,3,111.2,0.2,266.88,12,2024,333.6,0.67,332.93,72.32,116.64
O00914,2025-01-09,C0660,P0790,Online,Online,2,70.22,0.2,112.35,1,2025,140.44,0.28,140.16,47.78,44.88
O00915,2025-03-06,C0766,P0486,S039,In-Store,1,92.81,0.1,83.53,3,2025,92.81,0.09,92.72,58.6,34.21
O00916,2025-10-23,C0651,P0931,S057,In-Store,1,121.97,0.05,115.87,10,2025,121.97,0.06,121.91,72.18,49.79
O00917,2025-02-22,C0368,P0458,Online,Online,1,296.72,0.05,281.88,2,2025,296.72,0.15,296.57,160.55,136.17
O00918,2024-09-29,C0397,P0526,S023,In-Store,1,197.85,0.0,197.85,9,2024,197.85,0.0,197.85,127.57,70.28
O00919,2025-03-09,C0307,P0294,Online,Online,3,139.28,0.2,334.27,3,2025,417.84,0.84,417.0,76.63,187.95
O00920,2025-10-04,C0554,P0464,S008,In-Store,1,30.5,0.1,27.45,10,2025,30.5,0.03,30.47,25.66,4.84
O00921,2024-04-30,C0415,P0862,S029,In-Store,2,105.88,0.2,169.41,4,2024,211.76,0.42,211.34,85.38,41.0
O00922,2025-01-04,C0397,P0949,S020,In-Store,3,65.96,0.2,158.3,1,2025,197.88,0.4,197.48,34.58,94.14
O00923,2025-02-20,C0542,P0421,Online,Online,1,322.09,0.05,305.99,2,2025,322.09,0.16,321.93,189.31,132.78
O00924,2024-05-21,C0746,P0744,S035,In-Store,2,190.33,0.2,304.53,5,2024,380.66,0.76,379.9,109.86,160.94
O00925,2025-07-05,C0314,P0437,S030,In-Store,2,31.48,0.0,62.96,7,2025,62.96,0.0,62.96,24.05,14.86
O00926,2025-01-31,C0463,P0615,S049,In-Store,2,92.09,0.2,147.34,1,2025,184.18,0.37,183.81,63.28,57.62
O00927,2025-10-16,C0222,P0691,S010,In-Store,4,258.99,0.2,828.77,10,2025,1035.96,2.07,1033.89,156.94,408.2
O00928,2025-10-19,C0442,P0369,S001,In-Store,1,314.41,0.05,298.69,10,2025,314.41,0.16,314.25,197.87,116.54
O00929,2025-10-04,C0683,P0352,Online,Online,3,289.95,0.05,826.36,10,2025,869.85,0.43,869.42,191.55,295.2
O00930,2025-07-09,C0588,P0405,Online,Online,1,226.02,0.1,203.42,7,2025,226.02,0.23,225.79,114.67,111.35
O00931,2025-04-19,C0756,P0267,S031,In-Store,2,349.07,0.1,628.33,4,2025,698.14,0.7,697.44,193.29,311.56
O00932,2024-08-30,C0781,P1086,S056,In-Store,2,80.63,0.0,161.26,8,2024,161.26,0.0,161.26,69.87,21.52
O00933,2024-07-06,C0636,P0133,Online,Online,1,50.24,0.0,50.24,7,2024,50.24,0.0,50.24,28.1,22.14
O00934,2024-07-06,C0054,P0678,S020,In-Store,2,109.85,0.1,197.73,7,2024,219.7,0.22,219.48,74.79,70.12
O00935,2025-06-28,C0154,P0436,S004,In-Store,1,141.0,0.1,126.9,6,2025,141.0,0.14,140.86,79.85,61.15
O00936,2025-04-01,C0323,P1194,S028,In-Store,2,50.75,0.2,81.2,4,2025,101.5,0.2,101.3,33.5,34.5
O00937,2025-11-16,C0179,P0593,S051,In-Store,2,71.58,0.05,136.0,11,2025,143.16,0.07,143.09,37.74,67.68
O00938,2025-03-15,C0155,P0334,S034,In-Store,2,135.83,0.2,217.33,3,2025,271.66,0.54,271.12,118.75,34.16
O00939,2025-03-17,C0565,P0961,S017,In-Store,3,123.39,0.05,351.66,3,2025,370.17,0.19,369.98,100.83,67.68
O00940,2024-07-04,C0679,P0300,S006,In-Store,2,138.12,0.0,276.24,7,2024,276.24,0.0,276.24,75.85,124.54
O00941,2024-09-13,C0390,P0968,S010,In-Store,2,177.96,0.0,355.92,9,2024,355.92,0.0,355.92,113.75,128.42
O00942,2025-01-05,C0371,P0903,S011,In-Store,1,221.79,0.2,177.43,1,2025,221.79,0.44,221.35,165.61,56.18
O00943,2024-09-14,C0503,P1160,S021,In-Store,1,153.34,0.0,153.34,9,2024,153.34,0.0,153.34,86.93,66.41
O00944,2025-01-03,C0070,P0362,Online,Online,3,149.41,0.1,403.41,1,2025,448.23,0.45,447.78,0.0,67.74
O00945,2025-08-10,C0153,P0227,S050,In-Store,3,252.06,0.05,718.37,8,2025,756.18,0.38,755.8,156.48,286.74
O00946,2025-04-03,C0328,P0598,S017,In-Store,1,169.19,0.0,169.19,4,2025,169.19,0.0,169.19,0.0,67.74
O00947,2024-10-10,C0506,P0032,S037,In-Store,2,175.11,0.2,280.18,10,2024,350.22,0.7,349.52,135.45,79.32
O00948,2025-06-23,C0373,P0517,Online,Online,1,203.43,0.1,183.09,6,2025,203.43,0.2,203.23,172.69,30.74
O00949,2024-12-12,C0024,P1002,S010,In-Store,3,97.52,0.0,292.56,12,2024,292.56,0.0,292.56,69.45,84.21
O00950,2024-07-02,C0717,P0627,Online,Online,2,122.0,0.2,195.2,7,2024,244.0,0.49,243.51,65.64,112.72
O00951,2024-05-29,C0279,P0938,S021,In-Store,3,186.04,0.0,558.12,5,2024,558.12,0.0,558.12,112.02,222.06
O00952,2024-04-16,C0639,P0021,S001,In-Store,1,77.31,0.1,69.58,4,2024,77.31,0.08,77.23,62.23,15.08
O00953,2025-12-21,C0481,P0778,Online,In-Store,1,49.55,0.1,44.59,12,2025,49.55,0.05,49.5,25.13,24.42
O00954,2025-12-09,C0343,P0751,S054,In-Store,2,186.43,0.2,298.29,12,2025,372.86,0.75,372.11,165.31,42.24
O00955,2024-06-16,C0350,P0271,S046,In-Store,2,26.58,0.1,47.84,6,2024,53.16,0.05,53.11,21.36,10.44
O00956,2025-04-09,C0500,P0576,Online,Online,1,323.53,0.2,258.82,4,2025,323.53,0.65,322.88,179.67,143.86
O00957,2025-01-21,C0086,P0652,S057,In-Store,1,171.03,0.0,171.03,1,2025,171.03,0.0,171.03,0.0,67.74
O00958,2025-03-27,C0131,P0219,Online,Online,2,125.63,0.05,238.7,3,2025,251.26,0.13,251.13,73.95,103.36
O00959,2025-08-23,C0157,P1171,S049,In-Store,2,230.62,0.0,461.24,8,2025,461.24,0.0,461.24,185.92,89.4
O00960,2024-04-25,C0009,P0027,S021,In-Store,1,236.79,0.0,236.79,4,2024,236.79,0.0,236.79,189.64,47.15
O00961,2025-05-10,C0641,P0943,S021,In-Store,3,181.12,0.0,543.36,5,2025,543.36,0.0,543.36,104.17,230.85
O00962,2025-05-20,C0057,P0284,Online,Online,3,19.54,0.0,58.62,5,2025,58.62,0.0,58.62,13.49,18.15
O00963,2024-05-03,C0735,P0187,Online,Online,2,246.22,0.05,467.82,5,2024,492.44,0.25,492.19,161.83,168.78
O00964,2024-06-30,C0734,P0162,S040,In-Store,2,252.67,0.05,480.07,6,2024,505.34,0.25,505.09,171.92,161.5
O00965,2025-02-26,C0202,P1014,S011,In-Store,2,184.27,0.2,294.83,2,2025,368.54,0.74,367.8,155.05,58.44
O00966,2025-07-19,C0692,P0528,S003,In-Store,1,102.08,0.2,81.66,7,2025,102.08,0.2,101.88,65.43,36.65
O00967,2024-07-05,C0006,P0162,Online,Online,2,252.67,0.05,480.07,7,2024,505.34,0.25,505.09,171.92,161.5
O00968,2025-11-08,C0555,P1178,S044,In-Store,1,63.25,0.0,63.25,11,2025,63.25,0.0,63.25,0.0,67.74
O00969,2025-01-28,C0077,P0385,Online,Online,2,158.79,0.1,285.82,1,2025,317.58,0.32,317.26,105.08,107.42
O00970,2025-01-28,C0233,P0332,S053,In-Store,1,159.7,0.1,143.73,1,2025,159.7,0.16,159.54,0.0,67.74
O00971,2024-06-26,C0518,P0584,Online,Online,3,90.01,0.1,243.03,6,2024,270.03,0.27,269.76,71.45,55.68
O00972,2025-04-05,C0753,P0493,S041,In-Store,1,178.11,0.1,160.3,4,2025,178.11,0.18,177.93,108.79,69.32
O00973,2025-05-05,C0165,P0132,Online,Online,1,63.3,0.2,50.64,5,2025,63.3,0.13,63.17,34.59,28.71
O00974,2025-04-09,C0750,P0123,S052,In-Store,1,159.16,0.2,127.33,4,2025,159.16,0.32,158.84,112.93,46.23
O00975,2025-02-02,C0782,P0913,Online,Online,1,211.23,0.0,211.23,2,2025,211.23,0.0,211.23,105.93,105.3
O00976,2024-05-30,C0789,P0740,S038,In-Store,3,149.47,0.0,448.41,5,2024,448.41,0.0,448.41,110.35,117.36
O00977,2025-02-07,C0744,P0653,S047,In-Store,1,62.89,0.2,50.31,2,2025,62.89,0.13,62.76,48.34,14.55
O00978,2024-05-25,C0307,P1001,S047,In-Store,3,125.39,0.05,357.36,5,2024,376.17,0.19,375.98,0.0,67.74
O00979,2025-02-03,C0174,P0087,S026,In-Store,2,222.39,0.2,355.82,2,2025,444.78,0.89,443.89,183.91,76.96
O00980,2024-07-12,C0332,P0825,S057,In-Store,1,138.88,0.2,111.1,7,2024,138.88,0.28,138.6,97.93,40.95
O00981,2025-09-29,C0145,P0789,S001,In-Store,1,77.75,0.05,73.86,9,2025,77.75,0.04,77.71,47.24,30.51
O00982,2025-05-04,C0390,P0305,S000,In-Store,3,89.57,0.2,214.97,5,2025,268.71,0.54,268.17,66.31,69.78
O00983,2024-11-22,C0677,P0353,Online,Online,1,157.81,0.05,149.92,11,2024,157.81,0.08,157.73,123.96,33.85
O00984,2024-06-25,C0016,P0801,S017,In-Store,1,38.24,0.1,34.42,6,2024,38.24,0.04,38.2,25.78,12.46
O00985,2025-12-25,C0509,P0803,Online,Online,3,180.46,0.1,487.24,12,2025,541.38,0.54,540.84,112.66,203.4
O00986,2025-04-10,C0498,P1022,S017,In-Store,2,146.67,0.05,278.67,4,2025,293.34,0.15,293.19,116.95,59.44
O00987,2025-06-11,C0681,P0122,S006,In-Store,1,83.05,0.0,83.05,6,2025,83.05,0.0,83.05,48.21,34.84
O00988,2024-07-27,C0722,P0976,S009,In-Store,2,290.2,0.05,551.38,7,2024,580.4,0.29,580.11,146.74,286.92
O00989,2024-11-08,C0506,P0443,S000,In-Store,1,283.37,0.1,255.03,11,2024,283.37,0.28,283.09,188.88,94.49
O00990,2025-04-12,C0346,P0636,S027,In-Store,3,168.98,0.0,506.94,4,2025,506.94,0.0,506.94,119.44,148.62
O00991,2025-02-09,C0542,P0577,S023,In-Store,3,309.01,0.05,880.68,2,2025,927.03,0.46,926.57,154.53,463.44
O00992,2025-07-01,C0484,P0129,Online,Online,2,27.78,0.1,50.0,7,2025,55.56,0.06,55.5,25.0,5.56
O00993,2025-03-08,C0214,P0668,S058,In-Store,2,153.87,0.1,276.97,3,2025,307.74,0.31,307.43,89.56,128.62
O00994,2025-01-31,C0487,P0574,S036,In-Store,3,224.11,0.1,605.1,1,2025,672.33,0.67,671.66,157.47,199.92
O00995,2025-06-26,C0130,P0659,S036,In-Store,1,218.6,0.05,207.67,6,2025,218.6,0.11,218.49,173.17,45.43
O00996,2025-02-02,C0624,P0485,S015,In-Store,1,23.82,0.2,19.06,2,2025,23.82,0.05,23.77,21.12,2.7
O00997,2024-05-02,C0019,P0641,S006,In-Store,2,240.92,0.2,385.47,5,2024,481.84,0.96,480.88,123.63,234.58
O00998,2025-02-15,C0638,P0658,Online,Online,4,136.72,0.2,437.5,2,2025,546.88,1.09,545.79,84.79,207.72
O00999,2024-06-18,C0745,P0544,Online,Online,1,312.32,0.2,249.86,6,2024,312.32,0.62,311.7,173.88,138.44
O01000,2024-07-16,C0698,P0565,S023,In-Store,1,129.36,0.0,129.36,7,2024,129.36,0.0,129.36,77.59,51.77
O01001,2025-01-18,C0228,P0006,S052,In-Store,2,233.12,0.2,372.99,1,2025,466.24,0.93,465.31,147.3,171.64
O01002,2024-12-31,C0396,P0558,S031,In-Store,1,178.04,0.1,160.24,12,2024,178.04,0.18,177.86,95.35,82.69
O01003,2024-12-28,C0549,P0409,S041,In-Store,1,263.72,0.05,250.53,12,2024,263.72,0.13,263.59,161.91,101.81
O01004,2024-04-12,C0611,P0246,Online,Online,3,40.0,0.0,120.0,4,2024,120.0,0.0,120.0,34.44,16.68
O01005,2024-05-18,C0199,P1072,S018,In-Store,4,200.65,0.05,762.47,5,2024,802.6,0.4,802.2,138.28,249.48
O01006,2024-04-28,C0433,P0022,Online,Online,2,124.36,0.05,236.28,4,2024,248.72,0.12,248.6,104.0,40.72
O01007,2025-02-17,C0025,P0059,S048,In-Store,1,37.27,0.2,29.82,2,2025,37.27,0.07,37.2,19.67,17.6
O01008,2024-10-29,C0476,P0302,S024,In-Store,1,32.61,0.05,30.98,10,2024,32.61,0.02,32.59,18.11,14.5
O01009,2025-06-17,C0776,P0643,Online,Online,2,252.43,0.1,454.37,6,2025,504.86,0.5,504.36,137.05,230.76
O01010,2025-11-10,C0202,P0928,Online,Online,3,175.55,0.05,500.32,11,2025,526.65,0.26,526.39,114.06,184.47
O01011,2025-01-20,C0017,P0253,Online,Online,2,284.82,0.1,512.68,1,2025,569.64,0.57,569.07,142.99,283.66
O01012,2024-11-14,C0377,P0290,S046,In-Store,1,209.97,0.2,167.98,11,2024,209.97,0.42,209.55,105.5,104.47
O01013,2025-04-25,C0643,P0889,S025,In-Store,1,13.19,0.05,12.53,4,2025,13.19,0.01,13.18,9.16,4.03
O01014,2025-01-23,C0778,P0070,S020,In-Store,1,235.0,0.0,235.0,1,2025,235.0,0.0,235.0,0.0,67.74
O01015,2024-11-11,C0057,P0270,Online,In-Store,2,245.33,0.0,490.66,11,2024,490.66,0.0,490.66,130.03,230.6
O01016,2024-05-02,C0104,P1070,Online,Online,2,20.86,0.05,39.63,5,2024,41.72,0.02,41.7,15.59,10.54
O01017,2025-08-24,C0368,P0731,S026,In-Store,1,138.18,0.1,124.36,8,2025,138.18,0.14,138.04,113.54,24.64
O01018,2024-09-16,C0504,P0820,S033,In-Store,3,310.73,0.2,745.75,9,2024,932.19,1.86,930.33,0.0,67.74
O01019,2025-07-26,C0405,P0317,S005,In-Store,2,171.54,0.05,325.93,7,2025,343.08,0.17,342.91,89.36,164.36
O01020,2025-01-04,C0118,P0534,Online,Online,3,53.64,0.0,160.92,1,2025,160.92,0.0,160.92,29.75,71.67
O01021,2025-01-07,C0571,P0049,Online,Online,1,186.29,0.05,176.98,1,2025,186.29,0.09,186.2,0.0,67.74
O01022,2024-09-14,C0043,P0448,S017,In-Store,1,117.04,0.05,111.19,9,2024,117.04,0.06,116.98,101.16,15.88
O01023,2024-05-14,C0140,P1025,S024,In-Store,1,121.03,0.2,96.82,5,2024,121.03,0.24,120.79,65.93,55.1
O01024,2024-06-17,C0783,P0593,S042,In-Store,2,71.58,0.2,114.53,6,2024,143.16,0.29,142.87,37.74,67.68
O01025,2025-04-01,C0041,P0409,S013,In-Store,3,263.72,0.05,751.6,4,2025,791.16,0.4,790.76,161.91,305.43
O01026,2025-04-23,C0007,P0715,S037,In-Store,2,377.17,0.1,678.91,4,2025,754.34,0.75,753.59,196.0,362.34
O01027,2025-07-30,C0168,P0813,Online,Online,1,126.97,0.0,126.97,7,2025,126.97,0.0,126.97,75.15,51.82
O01028,2025-02-06,C0762,P0576,Online,Online,1,323.53,0.1,291.18,2,2025,323.53,0.32,323.21,179.67,143.86
O01029,2025-05-27,C0163,P0412,S016,In-Store,3,108.31,0.1,292.44,5,2025,324.93,0.32,324.61,82.34,77.91
O01030,2025-06-05,C0266,P0804,Online,Online,1,74.98,0.1,67.48,6,2025,74.98,0.07,74.91,54.49,20.49
O01031,2024-08-22,C0456,P1048,S013,In-Store,3,60.3,0.05,171.85,8,2024,180.9,0.09,180.81,41.7,55.8
O01032,2024-11-29,C0396,P0218,S055,In-Store,1,184.74,0.05,175.5,11,2024,184.74,0.09,184.65,113.49,71.25
O01033,2024-06-05,C0583,P0611,S043,In-Store,3,121.34,0.05,345.82,6,2024,364.02,0.18,363.84,90.75,91.77
O01034,2025-06-14,C0310,P0739,S041,In-Store,2,144.18,0.05,273.94,6,2025,288.36,0.14,288.22,79.37,129.62
O01035,2025-04-07,C0258,P0444,S019,In-Store,1,32.76,0.0,32.76,4,2025,32.76,0.0,32.76,22.02,10.74
O01036,2024-05-26,C0185,P0683,Online,Online,1,27.06,0.2,21.65,5,2024,27.06,0.05,27.01,14.77,12.29
O01037,2024-11-06,C0468,P0800,S010,In-Store,1,100.39,0.2,80.31,11,2024,100.39,0.2,100.19,78.13,22.26
O01038,2024-10-11,C0611,P0584,S042,In-Store,2,90.01,0.05,171.02,10,2024,180.02,0.09,179.93,71.45,37.12
O01039,2024-11-11,C0109,P0000,S039,In-Store,2,64.65,0.0,129.3,11,2024,129.3,0.0,129.3,52.75,23.8
O01040,2025-12-22,C0280,P0000,S024,In-Store,1,64.65,0.05,61.42,12,2025,64.65,0.03,64.62,52.75,11.9
O01041,2024-10-10,C0376,P0440,S027,In-Store,1,233.08,0.1,209.77,10,2024,233.08,0.23,232.85,137.54,95.54
O01042,2024-08-16,C0427,P0045,Online,Online,2,198.66,0.0,397.32,8,2024,397.32,0.0,397.32,171.01,55.3
O01043,2024-08-08,C0309,P0290,Online,Online,1,209.97,0.05,199.47,8,2024,209.97,0.1,209.87,105.5,104.47
O01044,2024-09-11,C0651,P0062,S059,In-Store,2,234.63,0.2,375.41,9,2024,469.26,0.94,468.32,138.0,193.26
O01045,2025-02-05,C0115,P0176,S029,In-Store,1,273.81,0.1,246.43,2,2025,273.81,0.27,273.54,180.29,93.52
O01046,2025-09-11,C0719,P1153,S046,In-Store,1,152.8,0.05,145.16,9,2025,152.8,0.08,152.72,103.2,49.6
O01047,2025-09-19,C0407,P0772,Online,Online,1,121.36,0.2,97.09,9,2025,121.36,0.24,121.12,102.72,18.64
O01048,2024-09-01,C0476,P0844,Online,Online,1,106.04,0.0,106.04,9,2024,106.04,0.0,106.04,72.11,33.93
O01049,2024-06-09,C0045,P0129,S056,In-Store,1,27.78,0.1,25.0,6,2024,27.78,0.03,27.75,25.0,2.78
O01050,2025-02-22,C0736,P0981,Online,Online,1,11.42,0.1,10.28,2,2025,11.42,0.01,11.41,7.38,4.04
O01051,2024-12-15,C0278,P0385,Online,Online,3,158.79,0.2,381.1,12,2024,476.37,0.95,475.42,105.08,161.13
O01052,2025-02-10,C0665,P0090,S053,In-Store,1,242.17,0.2,193.74,2,2025,242.17,0.48,241.69,154.33,87.84
O01053,2025-09-27,C0719,P1000,S045,In-Store,2,144.44,0.0,288.88,9,2025,288.88,0.0,288.88,103.8,81.28
O01054,2025-03-05,C0090,P0752,S030,In-Store,2,273.69,0.05,520.01,3,2025,547.38,0.27,547.11,150.62,246.14
O01055,2024-09-26,C0380,P1128,S020,In-Store,2,153.7,0.1,276.66,9,2024,307.4,0.31,307.09,86.72,133.96
O01056,2025-09-24,C0594,P0822,S022,In-Store,1,79.83,0.1,71.85,9,2025,79.83,0.08,79.75,55.27,24.56
O01057,2024-10-16,C0688,P1012,S026,In-Store,1,188.59,0.1,169.73,10,2024,188.59,0.19,188.4,103.67,84.92
O01058,2024-11-23,C0088,P0518,S021,In-Store,3,173.43,0.1,468.26,11,2024,520.29,0.52,519.77,119.97,160.38
O01059,2025-01-11,C0461,P1104,S010,In-Store,3,354.64,0.0,1063.92,1,2025,1063.92,0.0,1063.92,188.32,498.96
O01060,2024-12-14,C0640,P0297,S034,In-Store,1,181.74,0.05,172.65,12,2024,181.74,0.09,181.65,122.51,59.23
O01061,2024-12-03,C0587,P0285,S050,In-Store,1,86.63,0.05,82.3,12,2024,86.63,0.04,86.59,74.63,12.0
O01062,2025-07-11,C0405,P0167,S056,In-Store,1,122.4,0.0,122.4,7,2025,122.4,0.0,122.4,71.02,51.38
O01063,2024-10-08,C0557,P0085,S036,In-Store,1,88.88,0.0,88.88,10,2024,88.88,0.0,88.88,52.58,36.3
O01064,2024-07-25,C0563,P0337,S043,In-Store,2,134.08,0.1,241.34,7,2024,268.16,0.27,267.89,83.11,101.94
O01065,2024-07-31,C0333,P0764,S025,In-Store,1,241.25,0.2,193.0,7,2024,241.25,0.48,240.77,143.88,97.37
O01066,2025-10-02,C0359,P0835,S006,In-Store,4,147.06,0.05,558.83,10,2025,588.24,0.29,587.95,111.97,140.36
O01067,2025-12-11,C0464,P0318,S057,In-Store,3,80.1,0.05,228.28,12,2025,240.3,0.12,240.18,64.3,47.4
O01068,2024-07-02,C0059,P1033,S031,In-Store,2,251.96,0.05,478.72,7,2024,503.92,0.25,503.67,159.52,184.88
O01069,2024-04-21,C0711,P0627,Online,Online,3,122.0,0.2,292.8,4,2024,366.0,0.73,365.27,65.64,169.08
O01070,2025-09-26,C0214,P1109,S017,In-Store,3,200.18,0.05,570.51,9,2025,600.54,0.3,600.24,121.02,237.48
O01071,2024-07-16,C0031,P0605,Online,Online,1,216.21,0.05,205.4,7,2024,216.21,0.11,216.1,116.5,99.71
O01072,2024-06-04,C0696,P0146,Online,Online,1,297.56,0.2,238.05,6,2024,297.56,0.6,296.96,199.4,98.16
O01073,2024-05-20,C0432,P0732,Online,In-Store,2,186.46,0.1,335.63,5,2024,372.92,0.37,372.55,95.93,181.06
O01074,2024-10-05,C0383,P0426,S039,In-Store,2,289.27,0.2,462.83,10,2024,578.54,1.16,577.38,184.02,210.5
O01075,2025-02-13,C0607,P0085,S002,In-Store,2,88.88,0.2,142.21,2,2025,177.76,0.36,177.4,52.58,72.6
O01076,2024-12-16,C0031,P0523,S055,In-Store,1,228.06,0.2,182.45,12,2024,228.06,0.46,227.6,0.0,67.74
O01077,2025-03-20,C0788,P0200,S037,In-Store,1,213.08,0.1,191.77,3,2025,213.08,0.21,212.87,130.13,82.95
O01078,2024-12-14,C0701,P1004,Online,In-Store,1,232.49,0.0,232.49,12,2024,232.49,0.0,232.49,157.88,74.61
O01079,2024-12-19,C0777,P0177,S034,In-Store,1,128.6,0.0,128.6,12,2024,128.6,0.0,128.6,91.14,37.46
O01080,2025-02-12,C0741,P0192,S047,In-Store,3,195.65,0.1,528.26,2,2025,586.95,0.59,586.36,128.9,200.25
O01081,2025-03-27,C0480,P0070,S035,In-Store,1,235.0,0.2,188.0,3,2025,235.0,0.47,234.53,0.0,67.74
O01082,2025-09-23,C0420,P0194,Online,Online,2,45.47,0.05,86.39,9,2025,90.94,0.05,90.89,23.95,43.04
O01083,2025-01-27,C0691,P0057,S028,In-Store,3,190.01,0.0,570.03,1,2025,570.03,0.0,570.03,166.72,69.87
O01084,2024-06-14,C0474,P0562,S024,In-Store,4,274.7,0.0,1098.8,6,2024,1098.8,0.0,1098.8,171.65,412.2
O01085,2025-03-26,C0120,P1058,S057,In-Store,1,219.39,0.2,175.51,3,2025,219.39,0.44,218.95,138.39,81.0
O01086,2024-10-16,C0166,P0081,Online,Online,2,102.43,0.1,184.37,10,2024,204.86,0.2,204.66,60.34,84.18
O01087,2025-12-11,C0703,P0317,S004,In-Store,2,171.54,0.05,325.93,12,2025,343.08,0.17,342.91,89.36,164.36
O01088,2025-12-25,C0255,P0011,S047,In-Store,2,144.13,0.05,273.85,12,2025,288.26,0.14,288.12,109.16,69.94
O01089,2025-12-23,C0044,P0619,Online,Online,1,181.23,0.1,163.11,12,2025,181.23,0.18,181.05,113.49,67.74
O01090,2025-02-23,C0597,P1010,Online,Online,2,228.83,0.2,366.13,2,2025,457.66,0.92,456.74,166.74,124.18
O01091,2025-02-20,C0118,P0207,Online,Online,1,176.19,0.05,167.38,2,2025,176.19,0.09,176.1,97.87,78.32
O01092,2025-10-01,C0619,P1152,Online,Online,2,271.06,0.2,433.7,10,2025,542.12,1.08,541.04,151.87,238.38
O01093,2025-01-01,C0715,P0880,Online,Online,2,166.53,0.1,299.75,1,2025,333.06,0.33,332.73,97.2,138.66
O01094,2025-01-17,C0108,P0857,S017,In-Store,1,17.94,0.2,14.35,1,2025,17.94,0.04,17.9,10.57,7.37
O01095,2024-11-26,C0432,P0137,Online,Online,4,8.31,0.1,29.92,11,2024,33.24,0.03,33.21,5.52,11.16
